pageid,name,revision_id,article_rating
76599671,Vasco Becker-Weinberg,1229931064,Stub
76595669,Walter Rosa,1250504429,Start
68977685,Yury Afanasyev,1174552950,C
54270982,Álvaro Bulhão Pato,1163626833,Stub
76172635,Abdul-Kerim Edilov,1218644829,Start
3050948,Alexander Bekovich-Cherkassky,1249853665,C
9317521,Alexander Bortnikov,1249066944,C
9320595,Alexander Grigoryev,1192660288,Stub
9320361,Alexander Gromov (politician),1147316913,Stub
2005710,Anatoly Bykov,1247843536,Start
20661764,Andrei Klepach,1248592965,Stub
9317137,Andrey Belyaninov,1248097063,Start
35006336,Andrey Derevyankin,1225586422,Start
1383258,Andrey Korotkov,1203823318,Start
76013532,Anton Budilovich,1241912442,Stub
2662096,Bogdan Belsky,1235198980,Start
70023724,Boris Furmanov,1096031779,Stub
41697840,Daniil Konstantinov,1246620191,C
36244628,Dmitry Filippov (politician),1250124092,Start
64623302,Dmitry Grigorenko,1236253841,Start
56441512,Gennady Kazmin,1247505540,Start
2265916,Gennady Konyakhin,1113703725,Stub
12770148,Geydar Dzhemal,1230275006,C
24884175,Grigory Isayev,1221634000,Start
45110275,Ivan Besedin,1248500850,Stub
23934897,Joaquim Crima,1242967408,Stub
57101381,Konstantin Dyulgerov,1248487195,C
66508641,Konstantin Kosiakin,1245618968,Stub
28022708,Konstantin Kostin (politician),1224486565,GA
77078568,Konstantin Oberuchev,1243416037,Start
12135978,Leonid Ivashov,1209855248,C
57190209,Marat Baglai,1232341984,C
30833995,Mikhail Barsukov,1243512827,C
23644284,Mikhail Batin,1235956570,Start
9327654,Mikhail Kovalchuk,1175060112,Start
66550720,Nikita Isaev,1203186601,Start
2940248,Nikolay Bogachyov,1248095984,Start
71476284,Odes Baysultanov,1227877985,Start
52580664,Oleg Belozyorov,1250005895,C
28404988,Pavel Astakhov,1221607645,C
8821766,Pavel Borodin,1241552144,Start
66643166,Pshemakho Kotsev,1250357451,B
35290565,Roman Dmitriyev,1224580022,Start
26546,Ruslan Khasbulatov,1246697244,C
76837791,Sergey Chebotaryov,1248658201,Start
9358525,Sergey Chemezov,1249801811,GA
9329127,Sergey Ignatyev (economist),1248950865,Start
9327159,Valentin Korabelnikov,1243587448,Start
10957957,Viktor Anpilov,1248959632,Start
64878642,Vladimir Chernukhin,1227952245,C
56328414,Vladimir Efimov,1249574679,C
966056,Vladimir Gusinsky,1250225867,GA
50797037,Vladislav Grib,1067568226,Stub
71198490,Vyacheslav Khizhnyakov,1197254982,Start
23192793,Adilgerei Magomedtagirov,1250125510,Start
37115035,Ahmed Malsagov (politician),1209631339,Start
66661778,Aleksandr Matovnikov,1250198315,C
22547676,Aleksandr Shlyakhturov,1225906656,Stub
72342597,Aleksandr Surat,1207744067,Stub
4873964,Alexander Sergeyevich Makarov,1171644418,C
70518717,Alexander Shkurko,1203800155,Stub
18460683,Alexander Tarasov,1242552236,GA
4941810,Alexey Limanzo,1232122152,Stub
6689659,Alexey Pleshakov,1158232091,Stub
579530,Anatoly Popov,1220415963,Stub
68339214,Andrey Podavalov,1197255313,Stub
74384439,Dmitri Osipov (manager),1248473597,Start
43123944,Evgeny Markin,1247738446,Start
64202305,Evgeny Shkolov,1236475217,C
31258263,Gennady Lebedev,1158618021,Start
16884614,German Kuznetsov,1243509658,Stub
5891581,Igor Levitin,1243504922,GA
838233,Kongar-ool Ondar,1247642918,Start
40455670,Konstantin Malofeev,1245412090,C
71916022,Konstantin Polezhayev,1243514436,Start
72222679,Konstantin Surikov,1213491122,Start
1460748,Magomed Omarov (politician),1250567591,Start
76983718,Mahammadtaghi Aliyev,1246567550,GA
56658521,Maxim Ksenzov,1234663795,GA
32898392,Mikhail Oseevsky,1150110632,Start
38684973,Mikhail Pakhomov,1080823535,Stub
58558398,Mikhail Sergeevich Kuznetsov,1230685711,C
71476775,Muslim Khuchiev,1248224290,Start
75639786,Oleg Shishkin (politician),1229916955,Start
29189523,Sergei Kukharenko,981865833,Start
9369520,Sergei Smirnov (intelligence officer),1243511085,Start
14279152,Sergei Storchak,1152406729,Start
63199218,Sergey Kravtsov (politician),1225897389,GA
75397663,Sergey Ochurdyapov,1230123216,C
9372044,Valery Nazarov,1152212711,GA
77118402,Valery Saykin,1232295149,Stub
3909189,Viktor Rashnikov,1225909403,C
8824469,Viktoriya Mitina,1152210619,Stub
17850977,Vladimir Kvachkov,1232950617,B
76542471,Vladimir Medvedev (politician),1225813303,Start
13684710,Vladimir Samozhenkov,1194226810,Stub
75160347,Yevgeny Maslov (politician),1187050981,Start
3082159,Yevgeny Miller,1248317099,C
68108578,Yevgeny Murov,1226607089,Start
4202528,Yevgeny Shaposhnikov,1245834317,C
73422653,Yevgeny Solntsev,1241052040,C
8822503,Yuriy Molchanov,1214463635,Start
77081954,Yury Semyonov,1228650556,Stub
64267464,Aleksandr Verkhovsky,1232801958,C
67072018,Alexandre Lyambabaje,1170468510,Start
30863243,Alphonso Theodore Roberts,1198974259,Start
66069288,Antonio Gutiérrez y Ulloa,1232042818,C
74350838,Benarva Browne,1176248040,Start
32942902,Bernard Ntaganda,1230534850,Stub
36851954,Carmen Elena Figueroa,1182289482,Stub
72250947,Dancilla Nyirarugero,1168220939,Start
33719566,Dimitry Vasiliev,1171387268,Start
66995806,Emmanuel Havugimana,1228471757,C
49770698,Ernesto Antonio Claramount Roseville,1232852938,Start
5729384,Eustace John,1214783253,Stub
39523716,Fabio Castillo Figueroa,1209426449,Stub
75896099,Fatuma Ndangiza,1215115865,GA
63609481,François Ngarukiyintwali,1225574614,Stub
76386826,Fulgence Nsengiyumva,1219242575,Stub
52777027,Gertrude Protain,1231988546,C
76325636,Henry Giraudy,1242478868,Stub
76318633,Hilford Deterville,1239360930,Stub
65296621,Héctor Dada Hirezi,1242670109,Stub
52518489,Jacques Bihozagara,1140307476,Start
56006174,Jean-Marie Vianney Gatabazi,1226804014,Start
57979324,Jean de Dieu Rurangirwa,1183647425,Stub
65296581,José Ramón Ávalos Navarrete,1207430683,Stub
68241003,Kenneth John,1177305044,Start
35697467,Lola Voronina,1163661885,Stub
63845710,Manasseh Nshuti,1235371819,Start
65002927,Mario Antonio Andino,1171961571,Stub
40806608,Miguel Álvarez Castro,1225471880,Start
69520249,Nikolai Yegorov (politician),1180943494,Stub
8934042,Oleg Vyugin,1206190790,Start
28348746,Patrick Karegeya,1245586717,GA
1607934,Protais Zigiranyirazo,1144520217,C
76805027,Reinaldo Carballo,1245814863,GA
60325292,Ricky Skerritt,1250318110,Start
59583265,Robelto Hector,1176972122,Stub
380445,Sergei Tiulpanov,1219968086,Start
30019320,Sergey Tsoy,1216160746,Stub
5804400,Sergey Verlin,1156541234,Stub
69804270,Shirley Skerrit-Andrew,1176970119,Stub
66646983,Stanislav Voskresensky,1250005669,C
3664183,Tharcisse Renzaho,1103863452,Start
52821452,Thomas Nahimana,1235038071,Start
14320418,Vadim Zagladin,1238081098,Start
76325026,Valerie Nyirahabineza,1230744729,C
3979129,Valery Zorkin,1246990507,C
9355004,Vasily Yakemenko,1248915061,C
64312653,Walter Béneke,1233484385,GA
9329527,Yury Zaostrovtsev,1246393275,Stub
31875078,Abbas Gueye,1187261448,Stub
66608029,Abdoul Aziz Mbaye,1167669897,Start
65359201,Abdullah bin Faisal Al Saud (1831–1889),1245670134,GA
74148421,Abdullatif bin Abdulaziz Al-Sheikh,1247311135,Stub
68604922,Alioune Badara Cissé,1199936144,Start
29612531,Alioune Badara M'Bengue,1246298766,Stub
31865254,Alioune Diop,1233027724,Start
3085717,Amadou-Mahtar M'Bow,1250208947,C
72068811,Amadou Mame Diop,1247447514,Start
32818599,Aníbal Portillo,1114960545,Stub
29611096,Armand-Pierre Angrand,1061043624,Stub
67418603,Cheikh Abdoul Khadre Cissokho,1226291269,Stub
64672063,Cheikh Sadibou Fall,1128458376,Start
72640040,Claudia Ortiz (El Salvador),1231969782,Start
69148398,César Yanes Urías,1231944759,Stub
77238607,Dahham ibn Dawwas,1249476465,Start
69116941,Eeileen Romero,1231944785,Start
1558401,Faisal bin Turki Al Saud (1785–1865),1245654920,GA
1468195,Guillermo Ungo,1209426341,Stub
71501026,Gustavo López Davidson,1231944840,Start
52088217,Hugo Lindo,1236826343,C
31865611,Ibrahima Diallo (politician),1177650317,Stub
72566869,Javier Simán,1242201651,Start
65296665,José Antonio Morales Ehrlich,1231944861,Stub
25141523,José Arturo Vásquez Machado,1247468718,Start
32956512,José Francisco Valiente,1170230028,Stub
9876721,José Gregorio Salazar,1229765870,Start
10036152,Juan Vicente Villacorta,1232029588,Start
40610529,Karamba Diaby,1248936838,C
66674945,Khalid bin Saud Al Saud (1811–1865),1247313877,C
2280596,Landing Badji,1221300359,Stub
24617659,Lauaki Namulauulu Mamoe,1229475887,C
3003865,Le Mamea Matatumua Ata,1244204310,Start
31938695,Louis Le Gros,1183769164,Stub
29611161,Léopold Angrand,1176928408,Stub
33965134,Makhtar Diop,1243625708,C
74315864,Manuel Flores (Salvadoran politician),1239189530,GA
60392209,Maïmouna Kane,1112938840,Stub
9735938,Modou Dia,1093235453,Stub
18122325,Ngalandou Diouf,1244200749,Start
65002928,Román Mayorga Quirós,1171434505,Stub
11797165,Rubén Alonso Rosales,1249085177,Start
3004430,Sua Rimoni Ah Chong,1244197213,C
3004209,Tamaseu Leni Warren,1244203194,Stub
20500406,Toleʻafoa Solomona Toʻailoa,1244203105,Stub
3262234,Tui Manuʻa Elisala,1161001032,C
33542627,Va'aelua Eti Alesana,1244197543,Start
7458229,William Coe (governor),1244368584,Stub
66949281,Xavier Zablah Bukele,1241139820,Start
53007813,Youssou Diagne,1122757499,Stub
63060399,Adam Bogosavljević,1231411435,Start
34338460,Alioune Sarr,1131649220,C
31838026,Antonije Isaković,1226317296,Stub
29612660,Assane Seck,1243288959,Stub
48030394,Bogoljub Kujundžić,1227405941,Start
21820444,Branislav Andjelić,1216083276,C
39201566,Branislav Crnčević,1216623573,Start
74881794,Danica Drašković,1250515868,GA
3799511,Dobrica Ćosić,1244959827,C
59709296,Dragan Andrić (politician),1215341163,C
54863347,Dragan Jovanović (Yugoslav politician),1110036654,Stub
30106199,Dragić Joksimović,1100853216,Stub
49430121,Drago Kovačević,1106827460,Start
32604748,Dragoslav Ćirković,1067963386,Stub
44441457,Dragutin Jovanović-Lune,1226933273,Start
40320343,Fatimata Seye Sylla,1199198709,Start
45076130,Golub Janić,1179504119,Start
52475798,Josif Kostić,1207040998,Stub
61816195,Jovan Dejanović (politician),1243511775,Stub
42584411,Jovan Ćirković,1123984236,Start
67230993,Khalilou Sall,1109928120,Stub
66549265,Ljiljana Beronja,1215345234,Start
9442157,Louis Jacques Senghor,1093235015,Stub
172067,Léopold Sédar Senghor,1248475218,B
64489884,Mamadou Bamba Ndiaye,1180233069,Stub
75328376,Marième Ndiaye,1233246343,Stub
62014278,Milan Komnenić,1243511522,Start
7900781,Milan Kovačević,1214993232,Start
45246791,Milorad Drašković,1243519469,Start
64756749,Moustapha Sourang,1229875469,Start
63724876,Ndioro Ndiaye,1229876012,Start
52475187,Ognjen Kuzmanović,1165558351,Stub
52479008,Panta Draškić,1241316628,Start
49321040,Panta Lunjevica,1249895893,Start
32784643,Penda Mbow,1152886496,Start
2633579,Petar Dobrović,1250714747,Start
59493385,Radmilo Bogdanović,1248776436,C
13158022,Sava Bjelanović,1248639747,Start
7993934,Stevan Knićanin,1249043914,C
55851031,Stojimir Dobrosavljević,1241316637,Stub
1381742,Svetozar Marković,1250714865,C
15593754,Trivo Inđić,1122747074,Start
55015341,Vlada Ilić,1243519452,GA
52479028,Čedomir Marjanović,1165566258,Stub
52485813,Đura Dokić,1219748435,Start
41388372,Željko Fajfrić,1226700669,Stub
63677806,Aleksandar Sandić,1233289717,C
13237575,Aleksandar Vasić (politician),1219518076,Stub
67073632,Arnold Jonathan Bishop-Gooding,1248518628,Start
41451466,Arsenije Sečujac,1246835742,Start
65672672,Bogdan Medaković,1202961657,Start
58466506,Charles Bastienne,1076671631,Stub
2196704,Christopher Okoro Cole,1242261320,Start
58461502,Didier Dogley,1236082048,Stub
10140183,Dimitrije Tucović,1249503722,C
36255294,Dobrica Matković,1178306655,Stub
61702481,Dragan Velikić,1241200402,Start
46515905,Dragiša Stojadinović,1178306734,C
41194571,Dušan Salatić,1152346392,Stub
45114104,Dušan Zelenbaba,1240611479,Start
69611426,Errol Fonseka,1235434444,Stub
61620055,Gavro Vučković Krajišnik,1107975991,Start
46460142,Ilija Šumenković,1160296340,Start
52946709,Jevrem Nenadović,1233236004,Start
64120174,Joel Morgan,1190556649,Stub
5800089,John Amadu Bangura,1242154948,C
65573458,Jovan Valenta,1147361812,Start
11747402,Jovica Stanišić,1243519332,GA
8405119,Medo Pucić,1209507523,C
64998780,Milan Smiljanić (priest),1247970488,Start
64027116,Milija Zdravković,1231464971,Stub
75568959,Milorad Unković,1243519686,Stub
56300475,Milorad Vučelić,1226407894,Start
54797981,Miloš Radosavljević (politician),1216209091,Stub
64245493,Miloš Savčić,1244519801,FA
67163778,Miloš Trifunović (politician),1243519233,GA
52477039,Miloš Trivunac,1249536547,Start
63747929,Mirko Tepavac,1243511560,Stub
53445454,Miroslava Milenović,1174745856,Start
5739443,Moinina Fofana,1150967706,Stub
75737913,"Nikola Stojanović (politician, born 1880)",1208982210,GA
558593,Petar Živković,1244369087,Start
30932164,Radovan Ničić,1099986846,Stub
63055693,Ranko Tajsić,1170120242,Start
66880546,Satya Naidu,1242656872,Start
39434740,Savo Štrbac,1222101781,Start
65577424,Stevan Milosavljević,1072287796,Start
62288425,Stojan Simić,1222137325,Start
64018276,Teodosije Maričević,1232443957,Start
58467004,Wallace Cosgrow,1208919956,Stub
57627573,Zoran Radojičić,1243519591,Start
25497297,Đorđe Vojnović,1201926443,Stub
46441295,Žika Rafajlović,1245830899,Start
45243177,Alie Badara Mansaray,1158873914,Stub
33791669,Alpha Timbo,971644466,Start
71848558,Andrea Kalavská,1247404602,Stub
2389553,Andrew Kuan,1173399298,Start
15301820,Bai Kelfa Sankoh,1163409287,Stub
71848749,Dagmara Bollová,1247408245,Stub
24914252,Danda Mohamed Kondeh,1229753869,Stub
71928431,Dušan Jarjabek,1230180917,Start
71735318,Gabriel Palacka,1230180954,Start
5738765,Henry Josiah Lightfoot Boston,1242154971,Start
15211530,Henry M. Joko-Smart,1236239051,Start
67074538,Henry O. Macauley,1229932778,Stub
69574348,Ivan Hopta,1172531464,Stub
55228833,Ivan Lesay,1224200607,GA
31028662,Ivan Lexa,1230180928,Start
10555381,Jozef Miloslav Hurban,1240752033,C
7336752,Jozef Pribilinec,1230117870,C
47291941,Ján Francisci-Rimavský,1243155672,C
1231888,Ján Kollár,1228887791,C
3930155,Ján Krošlák,1214335127,Start
55716729,Ján Lunter,1105947402,Start
74820034,Ján Richter,1230254036,Start
76923693,József Nagy (politician),1224768389,Start
74827553,Karol Dembovský,1176694907,Start
42709469,Lim Han Hoe,1162078233,C
76086294,Lucia Plaváková,1247445090,Stub
72843731,Magda Košútová,1235907399,Stub
7713209,Milan Haborák,1243262444,Start
51507108,Mohamed Kamarainba Mansaray,1105894039,C
42824121,Mohamed Wurie Jalloh,1230927199,Stub
15396441,Momoh Gulama,949562875,Start
65398626,Nancy Steele,1138409597,Start
33173971,Ooi Boon Ewe,1246674872,Start
72168849,Rajabali Jumabhoy,1225577335,C
41434807,Rudolf Filkus,1165978468,Stub
77594524,Sheik-Umarr Mikailu Jah,1245194292,C
3026617,Solomon Musa,1078399680,Start
72318862,Tatiana Rosová,1235907524,Stub
8354787,Thomas Peters (revolutionary),1188215384,C
72208091,Tibor Bastrnák,1241436480,Stub
14930136,Tinga Seisay,1227392405,C
606843,Valentine Strasser,1213633579,C
72120484,Viliam Novotný,1195822277,Stub
71926452,Vladimír Faič,1230180876,Start
3025580,Yahya Kanu,1229494641,Start
52314069,Émile F. Luke,1240785376,Stub
74827604,Ľubomír Dolgoš,1207710646,Start
17085879,Štefan Osuský,1250297617,C
57710979,8th National Assembly of Slovenia,1249160149,C
51163398,Alenka Smerkolj,1172950113,Start
72069045,Alojz Kovšca,1217863750,Stub
57302819,Andrej Marinc,1249146653,Stub
55689374,Andrew Manepora,1191281042,Stub
20452773,Anton Fran Wagner,1228384804,Stub
7886030,Anton Novačan,1208186784,Start
71278853,Asta Vrečko,1239433404,Start
16862104,Božidar Jakac,1249350013,C
70965165,Dominika Švarc Pipan,1231574449,Start
68847874,Doreen Kuper,1071176674,Start
57302839,Dušan Šinigoj,1242440118,Stub
71279279,Emilija Stojmenova Duh,1246237465,Start
43772616,Eric Lawson (politician),1103173015,Start
70943511,Igor Papič,1240222916,Stub
30555650,István Kühár,1185528946,Stub
1266153,Ivan Cankar,1245475637,C
26799463,Ivan Kramberger,1230833935,Start
31753494,Jaroslav Svěchota,1115512326,Start
65014967,Johann Nepomuk Hradeczky,1030361090,Start
55707347,John Dean Kuku,1146487474,Stub
55707303,John Maneniaru,1224038513,Stub
57164363,Joseph Emanuel Barbo von Waxenstein,1230326241,Start
52589446,Jozef Sivák,1221991531,Stub
65862407,Jože P. Damijan,1177335389,GA
65701025,Jože Podgoršek,1100530431,Stub
63481720,Jožef Krajnc,1239252872,Start
75941782,Jožica Puhar,1217860670,Stub
7302871,Julian Moti,1220965405,C
15484588,József Borovnyák,1237351064,Stub
23116935,József Klekl (politician),1185528975,Start
33775632,József Klekl (writer),1230784400,Start
19818078,József Szakovics,1237352671,Start
70949847,Klemen Boštjančič,1218026356,Start
36487943,Lambert Ehrlich,1182674076,GA
32486901,Ludvik Toplak,1215540371,Start
71279349,Mark Boris Andrijanič,1198352017,Start
70895806,Matej Arčon,1232181251,Start
21303499,Matija Majar,1195006555,Start
36205190,Matija Škerbec,1180682572,
55689784,Nestor Ghiro,1223783811,Stub
69192885,Patricija Šulin,1188651207,Stub
66106797,Radovan Sloboda (politician),1235513126,Start
70966503,Sanja Ajanović Hovnik,1184611485,Start
70947842,Tatjana Bobnar,1184611030,Start
71278925,Uroš Brežan,1232181073,Start
17142460,Vilmos Tkálecz,1212265925,Stub
74819586,Ľubomír Vážny,1237144131,Start
348170,Ľudovít Štúr,1245572786,C
53058050,Abdi Hassan Buni,1186251111,Start
60030214,Abdikarim Dhaaye,1177315930,Stub
41451995,Abdikarin Dahir,1240850209,Stub
63024626,Abdillahi Fadal Iman,1108538185,Stub
21122412,Abdirahman Ahmed,1024854466,Stub
53071867,Abdirahman Haji Aden Ibbi,1223694493,Stub
18946521,Abdulahi Ahmed Afrah,1062657842,Stub
48279743,Abdulcadir Gabeire Farah,1127388256,C
43265193,Abdullahi Mohamed Ali,1244290824,Start
35030022,Abdulrahim Abby Farah,1233766067,C
36974054,Abdurahman Abdullahi Baadiyow,1226329759,Start
65704663,Abshir Aden Ferro,1249386156,C
18934215,Abukar Umar Adani,1195269235,Stub
54292229,Aden Isaq Ahmed,1241124928,Start
37375210,Ahmed Abdisalam Adan,1243727922,C
34675873,Ahmed Farah Dualeh,1231104858,Start
60024236,Ahmed Gacmayare,1154853671,Stub
41451994,Ahmed Moalim Fiqi,1232330437,Start
55692018,Ajilon Jasper Nasiu,1221556312,Stub
41519100,Ali Abdi Aware,1238577757,Start
18932530,Ali Dhere,1238211507,Stub
76555526,Ali Yusuf Hosh,1235398629,Stub
57317450,Anthony Veke,1249903984,Stub
32198361,Awad Ahmed Ashareh,934134220,Stub
76758859,Balal Mohamed Osman,1229646022,Stub
55689116,Bartholomew Parapolo,1222021153,Stub
68238934,Daniel Suidani,1244108597,Start
69688662,Garaad Abdulahi Garaad Soofe,1185995272,Start
74368723,Garad Adan Bin Kooshin,1225232336,C
67495666,Hanifa Mohamed Ibrahim,1233626945,Stub
66838333,Hassan Adan Wadadid,1242398633,Start
76080175,Hassan Nur Elmi,1229588066,Stub
18946666,Hussein Hagi Bood,1106104619,Stub
60026744,Ibraahim Guure,1243240858,Stub
44707030,Ibrahim Artan Ismail,1243243246,Stub
57368104,Jama Mohamed Ghalib,1250294464,Start
55689027,Joseph Waleanisia,1103157537,Stub
13020216,Mohamed Ali Facaye,1183837827,Stub
56731018,Mohamed Ali Hassan,1158685492,Stub
19475079,Mohamed Omar Dubad,1138175757,Start
43306610,Mohamed Sheikh Ismail,1009328790,Start
59998167,Mohamoud Diriye Abdi Joof,1171759998,Stub
64487730,Mohamud Abdi Gaab,1250648846,Stub
65966730,Osman Dubbe,1167452006,Start
75744899,Sadak Omar Hassan,1218256927,Start
8695732,Yusuf Ahmed Hagar Dabageed,1188398539,Start
23024489,Zakaria Mohamed Haji-Abdi,1205851984,Start
77680435,Draft:Guled Bihi Abdi,1241700679,Stub
63530949,Abdiaziz Hussein Hassan,1050666572,Stub
68815739,Abdihakim Luqman,1236505010,Stub
46401130,Abdihamid Sheikh Abdisalam Isse,1211653922,Stub
72064713,Abdikarim Adan Haji Diriye,1211158919,Stub
68351588,Abdilahi Husein Iman Darawal,1171760173,Stub
46516297,Abdilqadir Ali Omar,1249795421,Stub
43265861,Abdinur Sheikh Mohamed,1048396818,Stub
68055224,Abdirahim Ali Ismail,1189471410,Stub
57783337,Abdirahman Dahir Osman,975462878,Stub
8858597,Abdirahman Janaqow,1202660894,Start
52737191,Abdirizak Jurile,1220585287,Start
60757500,Abdulkadir Sheikh Sakhawudeen,1249819962,Stub
67336871,Abdullahi Abdi Omar,1167729311,Stub
57832238,Abdullahi Mohamed Nur,1249185426,Stub
8392582,Aden Saran-Sor,919377968,Stub
69638909,Ahmed Aw Dahir,1062918876,Start
31325773,Ahmed Mohamed Gulaid,1244415143,Stub
43266306,Ahmed Sheikh Jama,1241971490,Stub
65073559,Ali Sheegow,1175813709,Stub
41451777,Bashir Mohamed Jama,1236987408,Start
36538209,Buurmadow,1249135870,Start
41669721,Daud Mohamed Omar,1238075905,Start
69521467,Dayib Gurey,1230707703,Stub
41649432,Deeq Sulaiman Yusuf,977166270,Start
54291783,Djama Rabile Ghod,1185856641,Start
41628996,Farah Ali Jama,1217078017,Start
76276484,Gobsan Muhumed,1243657457,Stub
53057227,Haji Ibrahim Nur,1089443067,Stub
50883476,Hassan Moalim,1223156433,Stub
24069395,Hawo Tako,1244646660,Stub
63749834,Khalif Mumin Tohow,1171423321,Start
61268140,Maslah Mohammed Siad Barre,1246397242,Start
45097812,Mohamed Abdi Dhinbil,1186067971,Stub
63035046,Mohamed Adan Saqadhi,1214578040,Stub
76741517,Mohamed Ahmed Sheikh Ali,1226025037,Stub
56029320,Mohamed Ali Nur,1173362453,GA
63530664,Mohamed Yusuf Abdirahman,1056374599,Stub
63557039,Mohammed Ahmed Alin,1163226753,Stub
28435949,Mohammed Awale Liban,1250698949,Stub
77636299,Mohamud Sayid Aden,1244503224,Stub
56904189,Mohamud Siraji,1232856605,C
55348210,Muna Khalif,1240386667,Start
58237136,Mustafa Mohammed Omar,1246360389,Start
5422730,Muḥammad ibn 'Abdallāh Hassan,1250286037,C
55016040,Omar Ismail Waberi,1140507231,Stub
41555434,Said Hassan Shire,1191019702,Stub
36013820,Said Mohamed Rage,1220698202,Stub
63530491,Suleiman Hassan Haddi,1080321751,Stub
46264334,Yusuf Mohamed Ismail,1217119391,Start
57651432,Yusuf Osman Samatar,1180587249,GA
63556854,Abdiqani Mohamoud Jidhe,1249819942,Stub
14463734,Badih Chaaban,1227519178,Start
63565159,Bandile Masuku,1209123522,C
61048350,Benjamin Greenacre,1246187242,Stub
63454724,Bongani Baloyi,1244353459,C
55945202,Bongani Bongo,1241954393,C
77329500,Cathy Dlamini,1235566176,Start
29388538,Christiaan Frederik Beyers,1246853229,GA
55133770,Christina Jasson,1247391424,Start
1228021,Cornelis Jacobus Langenhoven,1244010267,C
62644095,Danie Hough,1139511588,Stub
63475034,David Dichaba,1174702820,Stub
38785203,Davidson Don Tengo Jabavu,1186373019,Start
36131138,Dawid Kruiper,1249791603,Start
63547703,Dulton Adams,1159756311,Stub
44170328,Elijah Mdolomba,1157964376,Stub
29397921,Elizabeth Mafekeng,1247393179,C
2800474,Faysal Ali Warabe,1245565775,C
72534591,Frederick Smith (South African politician),1236955193,Stub
62500685,Geoff Makhubo,1225679410,Start
70081514,Geoffrey Cronjé,1243421353,Stub
73271007,Henry Charles Hull,1249976624,B
73647812,Hersi Ali Haji Hassan,1246274637,Start
63530822,Ismail Haji Nour,1243384984,Stub
51112366,Japie Basson,1216786719,Start
55683024,Jennifer Ferguson,1217966345,Start
12879485,Jibrell Ali Salad,1086444472,Start
62820193,Joel Krige,1228754883,Stub
36466315,Johannes Christoffel Krogh,1184919356,Start
67461115,John William Jagger,1164884865,Start
43764376,Khayelihle Mathaba,1084880305,Stub
53708196,Lindiwe Mabuza,1242817853,C
42963666,Louis le Grange,1236638243,Start
65851159,Mabel Malherbe,1246187297,Start
54682977,Makhosi Khoza,1247585467,C
31208578,Marshall Campbell,1245674826,Start
62648072,Maruping Lekwene,1233190748,Start
37828341,Mmusi Maimane,1241103024,GA
68823399,Mohamed Hussein Jama,1187600994,Stub
55828782,Nafisat Yusuf Mohammed,1013484175,Start
63475692,Neo Maneng,1233538182,Stub
71243706,Nhlanhla Lux,1210051518,Stub
69644171,Osman Saleban Jama,1073933365,Start
37326932,Owen Horwood,1219703595,Start
40412956,Qaqambile Matanzima,1244192469,C
53063786,Rowan Cronjé,1248935419,C
63777596,Shaun Byneveldt,1226295703,Stub
4148402,Stephanus Jacobus du Toit,1250244949,GA
31350,Thabo Mbeki,1249110529,GA
20098296,Themba Maseko,1246257695,C
53079758,Alan Winde,1235103533,GA
2312539,Amichand Rajbansi,1246417697,C
67411834,An Kyung-duk,1215785399,Start
3851449,Andries Waterboer,1231371989,Start
29364878,Archie Sibeko,1182859312,C
73170369,Bae Deok-kwang,1210762609,Stub
50385153,Bongani Msomi,1168741905,Stub
61534343,Cha Myong-jin,1248053978,GA
62827976,Chang Jung-sook,1211885011,C
61726651,Chang Sŏng-man,1211885084,C
966079,Charles Saunders (colonial administrator),1247585508,Start
63712212,Cho Jeong-sik,1248055796,C
64345712,Clarence Mini,1247395705,C
59866713,Dali Mpofu,1244979306,B
77404666,David Mkhwanazi,1247715431,C
35565176,Edward Philip Solomon,1232021267,Start
43584729,Floyd Shivambu,1246002695,GA
59149855,Frederick Moor,1161587837,Start
47765010,Graham McIntosh,1229441400,C
63585370,Helen Sauls-August,1244192570,Stub
62762400,JN Reddy (politician),1244194513,GA
62223761,Jan Meyer,1236955214,B
13985524,Jay Naidoo,1250478359,C
62406008,John Moodey,1229524202,C
77369049,Khethiwe Moeketsi,1241959402,Start
55133806,Letitia Sibeko,1247394828,Start
72679076,Mandla Nkomfe,1146001817,C
60820244,Max Sonnenberg,1219861485,Start
56314812,Michael Tellinger,1177406709,Start
61497477,Moses Twebe,1084874768,Stub
26857945,Mpumi Mpofu,1217400914,Stub
45522090,Nicolaas Waterboer,1215486445,Start
57245961,Ntombi Mekgwe,1229205346,GA
56636134,Penny Penny,1242734407,Start
63897428,Pieter Gysbert Noodt,975860917,Stub
56673160,Prema Naidoo,1247392973,Start
72823687,Rebecca Phaladi-Digamela,1135223262,Start
43158241,Richard Stuttaford,1233145063,Start
72193199,Sankie Mthembi-Mahanyele,1247392190,C
60940023,Sibongile Nkomo,1158222491,Stub
68847941,Silas Molema,1087407617,Start
51609840,Sister Bernard Ncube,1247392980,C
41754065,Stafford Parker,1228912274,Start
77153235,Thami Ntuli,1247658777,Start
77332527,Thulasizwe Thomo,1242055258,Start
63585965,Viola Motsumi,1233386142,Start
38765057,Walter Stanford,1236955401,C
55144986,Wilton Mkwayi,1247400130,C
60553323,Zamani Saul,1212693522,Start
59610433,Zwakele Mncwango,1244193047,C
63489568,Choi Bae-geun,1248055386,C
62810570,Choi Gyung-hwan,1211890387,C
63602916,Choi Hye-young,1248055430,C
